"","frtn","rf"
"2010-12-09",0.005817712,5.357143e-06
"2010-12-10",0.0006426734,4.563492e-06
"2010-12-13",0.0008831086,4.761905e-06
"2010-12-14",-0.004588113,5.357143e-06
"2010-12-15",0.005817983,5.357143e-06
"2010-12-16",0.001071138,4.960317e-06
"2010-12-17",0.002413516,4.166667e-06
"2010-12-20",0.006340289,3.968254e-06
"2010-12-21",0.003110296,5.15873e-06
"2010-12-22",-0.00143107,5.15873e-06
"2010-12-23",0.0003980891,5.15873e-06
"2010-12-27",0.001432551,4.761905e-06
"2010-12-28",0.0007152507,5.555556e-06
"2010-12-29",-0.00158831,4.960317e-06
"2010-12-30",0.0002386255,4.365079e-06
"2010-12-31",0.01033797,4.563492e-06
"2011-01-03",-0.0005509643,4.761905e-06
"2011-01-04",0.005197669,5.357143e-06
"2011-01-05",-0.001958634,5.357143e-06
"2011-01-06",-0.001962477,5.555556e-06
"2011-01-07",-0.001258455,5.357143e-06
"2011-01-10",0.003543865,5.357143e-06
"2011-01-11",0.009024562,5.753968e-06
"2011-01-12",-0.001652668,5.753968e-06
"2011-01-13",0.0072643,5.555556e-06
"2011-01-14",0.001701469,5.753968e-06
"2011-01-18",-0.009805435,5.753968e-06
"2011-01-19",-0.001325536,6.150794e-06
"2011-01-20",0.00226421,6.150794e-06
"2011-01-21",0.005686687,5.952381e-06
"2011-01-24",0.0005422153,5.952381e-06
"2011-01-25",0.003870868,5.952381e-06
"2011-01-26",0.002467803,6.150794e-06
"2011-01-27",-0.01746288,5.555556e-06
"2011-01-28",0.007516442,5.357143e-06
"2011-01-31",0.0160087,5.753968e-06
"2011-02-01",-0.001950436,5.952381e-06
"2011-02-02",0.002260796,5.952381e-06
"2011-02-03",0.002829179,5.753968e-06
"2011-02-04",0.006252382,5.753968e-06
"2011-02-07",0.004546488,5.555556e-06
"2011-02-08",-0.002270499,5.753968e-06
"2011-02-09",0.000393138,5.15873e-06
"2011-02-10",0.005962772,4.365079e-06
"2011-02-11",0.002404027,4.365079e-06
"2011-02-14",-0.003147718,4.365079e-06
"2011-02-15",0.006315315,4.960317e-06
"2011-02-16",0.00298842,4.365079e-06
"2011-02-17",0.002085661,3.571429e-06
"2011-02-18",-0.02006987,3.571429e-06
"2011-02-22",-0.006144277,3.968254e-06
"2011-02-23",-0.0006869175,4.563492e-06
"2011-02-24",0.01069274,4.761905e-06
"2011-02-25",0.006196629,4.960317e-06
"2011-02-28",-0.01667293,5.357143e-06
"2011-03-01",0.002138547,5.15873e-06
"2011-03-02",0.0172243,4.761905e-06
"2011-03-03",-0.00749232,4.960317e-06
"2011-03-04",-0.007850835,4.365079e-06
"2011-03-07",0.008749905,3.968254e-06
"2011-03-08",-0.001433096,4.166667e-06
"2011-03-09",-0.01852481,3.769841e-06
"2011-03-10",0.006945647,2.579365e-06
"2011-03-11",-0.006037909,2.777778e-06
"2011-03-14",-0.01145713,2.97619e-06
"2011-03-15",-0.01855165,3.769841e-06
"2011-03-16",0.01327521,3.373016e-06
"2011-03-17",0.003637164,2.777778e-06
"2011-03-18",0.01549781,2.579365e-06
"2011-03-21",-0.003468475,2.777778e-06
"2011-03-22",0.002861784,3.571429e-06
"2011-03-23",0.009563473,3.373016e-06
"2011-03-24",0.003055768,3.174603e-06
"2011-03-25",-0.002437167,3.174603e-06
"2011-03-28",0.006718583,3.174603e-06
"2011-03-29",0.00690126,3.769841e-06
"2011-03-30",-0.001355729,3.769841e-06
"2011-03-31",0.004223547,3.571429e-06
"2011-04-01",0.0008261358,2.18254e-06
"2011-04-04",-0.0001500831,1.388889e-06
"2011-04-05",0.003152206,2.579365e-06
"2011-04-06",-0.002543768,1.984127e-06
"2011-04-07",-0.003450345,1.388889e-06
"2011-04-08",-0.003010687,1.388889e-06
"2011-04-11",-0.007473955,1.388889e-06
"2011-04-12",-7.606225e-05,1.785714e-06
"2011-04-13",0.0007606873,1.984127e-06
"2011-04-14",0.003648526,2.579365e-06
"2011-04-15",-0.01120873,2.380952e-06
"2011-04-18",0.005744486,2.18254e-06
"2011-04-19",0.01363186,2.18254e-06
"2011-04-20",0.00510894,2.18254e-06
"2011-04-21",-0.001046494,1.785714e-06
"2011-04-25",0.00861269,1.785714e-06
"2011-04-26",0.006521207,2.18254e-06
"2011-04-27",0.003243164,1.984127e-06
"2011-04-28",0.002351039,1.388889e-06
"2011-04-29",-0.00153925,1.587302e-06
"2011-05-02",-0.003597122,1.190476e-06
"2011-05-03",-0.006630812,9.920635e-07
"2011-05-04",-0.009048431,7.936508e-07
"2011-05-05",0.004415837,3.968254e-07
"2011-05-06",0.003874814,1.984127e-07
"2011-05-09",0.008536223,1.984127e-07
"2011-05-10",-0.01052477,9.920635e-07
"2011-05-11",0.004760488,7.936508e-07
"2011-05-12",-0.00769914,7.936508e-07
"2011-05-13",-0.006341391,7.936508e-07
"2011-05-16",-0.0001501619,7.936508e-07
"2011-05-17",0.008935947,1.388889e-06
"2011-05-18",0.002381662,1.587302e-06
"2011-05-19",-0.007944758,1.587302e-06
"2011-05-20",-0.01160093,1.587302e-06
"2011-05-23",-0.0008329546,1.785714e-06
"2011-05-24",0.003334596,1.984127e-06
"2011-05-25",0.0046076,1.785714e-06
"2011-05-26",0.003834586,1.785714e-06
"2011-05-27",0.01041121,1.388889e-06
"2011-05-31",-0.02246108,1.587302e-06
"2011-06-01",-0.001061651,1.587302e-06
"2011-06-02",-0.009944584,1.388889e-06
"2011-06-03",-0.01054286,1.190476e-06
"2011-06-06",-0.000658685,1.190476e-06
"2011-06-07",-0.004187345,1.587302e-06
"2011-06-08",0.00763121,1.388889e-06
"2011-06-09",-0.01391036,1.587302e-06
"2011-06-10",0.0007836991,1.388889e-06
"2011-06-13",0.01268598,1.587302e-06
"2011-06-14",-0.01778534,1.984127e-06
"2011-06-15",0.002204377,1.785714e-06
"2011-06-16",0.002984085,1.388889e-06
"2011-06-17",0.005116096,9.920635e-07
"2011-06-20",0.01370399,5.952381e-07
"2011-06-21",-0.006025493,7.936508e-07
"2011-06-22",-0.002867801,3.968254e-07
"2011-06-23",-0.01162111,1.984127e-07
"2011-06-24",0.008910969,3.968254e-07
"2011-06-27",0.01305299,5.952381e-07
"2011-06-28",0.008564153,9.920635e-07
"2011-06-29",0.009562424,7.936508e-07
"2011-06-30",0.01477608,5.952381e-07
"2011-07-01",-0.0008213857,3.968254e-07
"2011-07-05",0.001195725,3.968254e-07
"2011-07-06",0.01037546,1.984127e-07
"2011-07-07",-0.007092199,7.936508e-07
"2011-07-08",-0.01808036,7.936508e-07
"2011-07-11",-0.004319164,5.952381e-07
"2011-07-12",0.003348554,1.190476e-06
"2011-07-13",-0.006902306,1.984127e-07
"2011-07-14",0.005804628,1.984127e-07
"2011-07-15",-0.008201078,1.984127e-07
"2011-07-18",0.01623153,1.984127e-07
"2011-07-19",-0.0006027277,9.920635e-07
"2011-07-20",0.01387109,7.936508e-07
"2011-07-21",0.0006691943,1.388889e-06
"2011-07-22",-0.005572893,1.190476e-06
"2011-07-25",-0.003736083,1.388889e-06
"2011-07-26",-0.02047551,2.579365e-06
"2011-07-27",-0.002909647,2.777778e-06
"2011-07-28",-0.006834587,2.579365e-06
"2011-07-29",-0.004252687,3.571429e-06
"2011-08-01",-0.02554745,2.97619e-06
"2011-08-02",0.005418758,1.984127e-06
"2011-08-03",-0.03885997,3.968254e-07
"2011-08-04",-0.001496757,3.968254e-07
"2011-08-05",-0.03892019,3.968254e-07
"2011-08-08",0.03982183,5.952381e-07
"2011-08-09",-0.03897315,1.190476e-06
"2011-08-10",0.03987286,5.952381e-07
"2011-08-11",0.006733146,3.968254e-07
"2011-08-12",0.02116492,1.984127e-07
"2011-08-15",-0.008539214,1.984127e-07
"2011-08-16",0.0006689523,7.936508e-07
"2011-08-17",-0.03902378,1.984127e-07
"2011-08-18",-0.01633045,3.968254e-07
"2011-08-19",0.0007990057,3.968254e-07
"2011-08-22",0.03291049,1.984127e-07
"2011-08-23",0.01408451,1.984127e-07
"2011-08-24",-0.0152439,3.968254e-07
"2011-08-25",0.01453388,3.968254e-07
"2011-08-26",0.02873612,3.968254e-07
"2011-08-29",0.002636783,1.984127e-07
"2011-08-30",0.00443787,5.952381e-07
"2011-08-31",-0.01047292,5.952381e-07
"2011-09-01",-0.02554986,3.968254e-07
"2011-09-02",-0.007297412,5.952381e-07
"2011-09-06",0.02820754,5.952381e-07
"2011-09-07",-0.01039155,5.952381e-07
"2011-09-08",-0.02620968,3.968254e-07
"2011-09-09",0.006469979,1.984127e-07
"2011-09-12",0.009171167,1.984127e-07
"2011-09-13",0.01384406,1.984127e-07
"2011-09-14",0.01725727,1.984127e-07
"2011-09-15",0.005926907,1.984127e-07
"2011-09-16",-0.009965356,1.984127e-07
"2011-09-19",-0.001163661,1.984127e-07
"2011-09-20",-0.02945827,1.984127e-07
"2011-09-21",-0.03232444,1.984127e-07
"2011-09-22",0.006025164,1.984127e-07
"2011-09-23",0.02378017,1.984127e-07
"2011-09-26",0.01118376,1.984127e-07
"2011-09-27",-0.02037604,3.968254e-07
"2011-09-28",0.007859655,3.968254e-07
"2011-09-29",-0.02498923,3.968254e-07
"2011-09-30",-0.0284578,3.968254e-07
"2011-10-03",0.02192304,7.936508e-07
"2011-10-04",0.01851522,1.984127e-07
"2011-10-05",0.01809124,1.984127e-07
"2011-10-06",-0.006695854,1.984127e-07
"2011-10-07",0.03344568,1.984127e-07
"2011-10-10",0.001003512,1.984127e-07
"2011-10-11",0.00877193,1.984127e-07
"2011-10-12",-0.001987578,5.952381e-07
"2011-10-13",0.01709402,5.952381e-07
"2011-10-14",-0.01909113,5.952381e-07
"2011-10-17",0.01954587,7.936508e-07
"2011-10-18",-0.01182901,9.920635e-07
"2011-10-19",0.004375464,7.936508e-07
"2011-10-20",0.01898734,5.952381e-07
"2011-10-21",0.01226103,5.952381e-07
"2011-10-24",-0.01945175,1.984127e-07
"2011-10-25",0.01016668,5.952381e-07
"2011-10-26",0.03483508,5.952381e-07
"2011-10-27",-0.0002332273,3.968254e-07
"2011-10-28",-0.02410575,3.968254e-07
"2011-10-31",-0.02787251,1.984127e-07
"2011-11-01",0.01629481,1.984127e-07
"2011-11-02",0.01822728,1.984127e-07
"2011-11-03",-0.006091089,1.984127e-07
"2011-11-04",0.006208111,1.984127e-07
"2011-11-07",0.01283067,1.984127e-07
"2011-11-08",-0.03690178,1.984127e-07
"2011-11-09",0.009410446,1.984127e-07
"2011-11-10",0.01882239,1.984127e-07
"2011-11-11",-0.009474183,1.984127e-07
"2011-11-14",0.004965726,1.984127e-07
"2011-11-15",-0.01588636,3.968254e-07
"2011-11-16",-0.01591715,1.984127e-07
"2011-11-17",-0.001031899,1.984127e-07
"2011-11-18",-0.01900327,1.984127e-07
"2011-11-21",-0.00393612,1.984127e-07
"2011-11-22",-0.02206561,5.952381e-07
"2011-11-23",-0.00188744,5.952381e-07
"2011-11-25",0.02896682,1.984127e-07
"2011-11-28",0.002840197,3.968254e-07
"2011-11-29",0.0401344,5.952381e-07
"2011-11-30",-0.0001600128,5.952381e-07
"2011-12-01",-0.0008802113,5.952381e-07
"2011-12-02",0.0108922,5.952381e-07
"2011-12-05",0.000316907,5.952381e-07
"2011-12-06",0.003722477,1.984127e-07
"2011-12-07",-0.0219364,1.984127e-07
"2011-12-08",0.01694232,1.984127e-07
"2011-12-09",-0.01459738,1.984127e-07
"2011-12-12",-0.009339023,1.984127e-07
"2011-12-13",-0.01064608,1.984127e-07
"2011-12-14",0.003655331,1.984127e-07
"2011-12-15",0.001441338,1.984127e-07
"2011-12-16",-0.01069167,1.984127e-07
"2011-12-19",0.0302602,1.984127e-07
"2011-12-20",0.001936577,1.984127e-07
"2011-12-21",0.008858823,1.984127e-07
"2011-12-22",0.008940688,1.984127e-07
"2011-12-23",0.0007912019,1.984127e-07
"2011-12-27",-0.01312357,1.984127e-07
"2011-12-28",0.01033405,1.984127e-07
"2011-12-29",-0.004915953,1.984127e-07
"2011-12-30",0.01589641,1.984127e-07
"2012-01-03",0.001607906,1.984127e-07
"2012-01-04",0.00266249,3.968254e-07
"2012-01-05",-0.002577319,3.968254e-07
"2012-01-06",0.002427374,5.952381e-07
"2012-01-09",0.008670521,1.984127e-07
"2012-01-10",0.000542089,3.968254e-07
"2012-01-11",0.002399381,5.952381e-07
"2012-01-12",-0.005173346,7.936508e-07
"2012-01-13",0.003880782,7.936508e-07
"2012-01-17",0.01105613,7.936508e-07
"2012-01-18",0.005276439,9.920635e-07
"2012-01-19",0.0006085501,1.587302e-06
"2012-01-20",0.0005321581,1.587302e-06
"2012-01-23",-0.001139732,1.388889e-06
"2012-01-24",0.008367564,1.388889e-06
"2012-01-25",-0.005129752,1.388889e-06
"2012-01-26",-0.0004549593,1.785714e-06
"2012-01-27",-0.003413746,1.984127e-06
"2012-01-30",-0.0003806043,1.785714e-06
"2012-01-31",0.008757234,2.18254e-06
"2012-02-01",0.001585264,2.18254e-06
"2012-02-02",0.01401869,2.97619e-06
"2012-02-03",-0.0006689464,2.777778e-06
"2012-02-06",0.002528822,2.579365e-06
"2012-02-07",0.002967579,3.174603e-06
"2012-02-08",0.001257489,2.97619e-06
"2012-02-09",-0.007380319,3.373016e-06
"2012-02-10",0.007435193,3.174603e-06
"2012-02-13",-0.00125591,3.769841e-06
"2012-02-14",-0.004660108,4.365079e-06
"2012-02-15",0.0110657,4.166667e-06
"2012-02-16",0.002653456,3.769841e-06
"2012-02-17",0.0004398507,2.97619e-06
"2012-02-21",-0.003209496,2.777778e-06
"2012-02-22",0.004403375,3.174603e-06
"2012-02-23",0.002188376,3.373016e-06
"2012-02-24",0.00167969,3.571429e-06
"2012-02-27",0.002909011,3.968254e-06
"2012-02-28",-0.003918318,3.769841e-06
"2012-02-29",0.005181725,2.97619e-06
"2012-03-01",-0.003034924,2.777778e-06
"2012-03-02",-0.004092868,2.380952e-06
"2012-03-05",-0.01462523,2.380952e-06
"2012-03-06",0.006975881,2.777778e-06
"2012-03-07",0.009949149,2.97619e-06
"2012-03-08",0.003867484,2.97619e-06
"2012-03-09",7.269061e-05,3.174603e-06
"2012-03-12",0.01804041,2.97619e-06
"2012-03-13",-0.001085234,3.174603e-06
"2012-03-14",0.005789436,3.174603e-06
"2012-03-15",0.001384666,2.97619e-06
"2012-03-16",0.003920172,3.174603e-06
"2012-03-19",-0.002910898,2.97619e-06
"2012-03-20",-0.00163771,3.769841e-06
"2012-03-21",-0.007203481,3.373016e-06
"2012-03-22",0.003232758,2.777778e-06
"2012-03-23",0.01403509,2.777778e-06
"2012-03-26",-0.003107125,2.777778e-06
"2012-03-27",-0.004958561,3.174603e-06
"2012-03-28",-0.00170855,2.97619e-06
"2012-03-29",0.004136062,2.18254e-06
"2012-03-30",0.007314822,2.579365e-06
"2012-04-02",-0.004089115,2.380952e-06
"2012-04-03",-0.009910803,2.97619e-06
"2012-04-04",-0.0005005004,2.777778e-06
"2012-04-05",-0.01123113,2.777778e-06
"2012-04-09",-0.01678484,2.97619e-06
"2012-04-10",0.008094186,3.373016e-06
"2012-04-11",0.01306569,3.373016e-06
"2012-04-12",-0.01188846,3.373016e-06
"2012-04-13",-0.0006562638,3.174603e-06
"2012-04-16",0.01482671,2.97619e-06
"2012-04-17",-0.003393682,2.97619e-06
"2012-04-18",-0.006420893,2.579365e-06
"2012-04-19",0.001670055,2.579365e-06
"2012-04-20",-0.008408843,2.579365e-06
"2012-04-23",0.003801447,2.777778e-06
"2012-04-24",0.01369165,3.174603e-06
"2012-04-25",0.006968891,3.373016e-06
"2012-04-26",0.001640982,3.373016e-06
"2012-04-27",-0.003703967,3.373016e-06
"2012-04-30",0.006220061,3.571429e-06
"2012-05-01",-0.002948699,3.373016e-06
"2012-05-02",-0.007660788,3.174603e-06
"2012-05-03",-0.01615799,2.97619e-06
"2012-05-04",0.0007299272,2.777778e-06
"2012-05-07",-0.00401167,2.97619e-06
"2012-05-08",-0.005931893,3.571429e-06
"2012-05-09",0.002062767,3.571429e-06
"2012-05-10",-0.003014263,3.571429e-06
"2012-05-11",-0.01106113,3.571429e-06
"2012-05-14",-0.005741556,3.373016e-06
"2012-05-15",-0.003832308,3.571429e-06
"2012-05-16",-0.01482357,3.769841e-06
"2012-05-17",-0.008558766,3.571429e-06
"2012-05-18",0.01718822,2.97619e-06
"2012-05-21",0.00174282,2.380952e-06
"2012-05-22",0.0005295006,3.373016e-06
"2012-05-23",0.001965676,3.174603e-06
"2012-05-24",-0.003244549,3.571429e-06
"2012-05-25",0.01211204,3.174603e-06
"2012-05-29",-0.0145101,2.97619e-06
"2012-05-30",-0.002200972,2.579365e-06
"2012-05-31",-0.02517685,2.380952e-06
"2012-06-01",-0.0004681645,2.579365e-06
"2012-06-04",0.007572209,2.579365e-06
"2012-06-05",0.02246843,3.174603e-06
"2012-06-06",0.0006061984,3.174603e-06
"2012-06-07",0.007951533,3.174603e-06
"2012-06-08",-0.01265965,3.174603e-06
"2012-06-11",0.01145227,2.97619e-06
"2012-06-12",-0.006394823,3.571429e-06
"2012-06-13",0.01060044,3.571429e-06
"2012-06-14",0.01022729,3.769841e-06
"2012-06-15",0.001938274,3.373016e-06
"2012-06-18",0.009672619,2.97619e-06
"2012-06-19",-0.001621223,3.571429e-06
"2012-06-20",-0.02243874,3.174603e-06
"2012-06-21",0.007701601,2.97619e-06
"2012-06-22",-0.01603477,2.97619e-06
"2012-06-25",0.00502589,2.97619e-06
"2012-06-26",0.009039248,3.769841e-06
"2012-06-27",-0.002875958,3.174603e-06
"2012-06-28",0.02496423,2.97619e-06
"2012-06-29",0.002975644,3.174603e-06
"2012-07-02",0.006607575,2.777778e-06
"2012-07-03",-0.004526533,2.97619e-06
"2012-07-05",-0.009503619,2.97619e-06
"2012-07-06",-0.001254705,2.777778e-06
"2012-07-09",-0.008720071,2.777778e-06
"2012-07-10",0.0001490986,3.571429e-06
"2012-07-11",-0.004844961,3.571429e-06
"2012-07-12",0.01677777,3.769841e-06
"2012-07-13",-0.002357275,3.571429e-06
"2012-07-16",0.006867016,3.373016e-06
"2012-07-17",0.007406864,3.769841e-06
"2012-07-18",0.00262066,3.373016e-06
"2012-07-19",-0.009148334,3.174603e-06
"2012-07-20",-0.01011211,3.373016e-06
"2012-07-23",-0.00862388,3.571429e-06
"2012-07-24",0.0002613404,3.769841e-06
"2012-07-25",0.01649746,3.769841e-06
"2012-07-26",0.01839612,3.968254e-06
"2012-07-27",3.605567e-05,3.968254e-06
"2012-07-30",-0.00699452,3.571429e-06
"2012-07-31",-0.0008713963,3.968254e-06
"2012-08-01",-0.006904571,3.571429e-06
"2012-08-02",0.01982582,3.373016e-06
"2012-08-03",0.001944758,2.97619e-06
"2012-08-06",0.005013608,2.97619e-06
"2012-08-07",0.001211517,3.968254e-06
"2012-08-08",0.0008541532,4.166667e-06
"2012-08-09",0.00163573,4.365079e-06
"2012-08-10",-0.0004970181,3.769841e-06
"2012-08-13",0.0001420754,3.769841e-06
"2012-08-14",0.001136445,4.166667e-06
"2012-08-15",0.007378503,3.174603e-06
"2012-08-16",0.001338123,2.97619e-06
"2012-08-17",7.033367e-05,3.174603e-06
"2012-08-20",-0.003024123,3.373016e-06
"2012-08-21",0.0004232505,4.166667e-06
"2012-08-22",-0.008144127,3.968254e-06
"2012-08-23",0.006007181,3.769841e-06
"2012-08-24",0.0002119991,3.571429e-06
"2012-08-27",-0.0009891202,3.769841e-06
"2012-08-28",0.0007779354,3.968254e-06
"2012-08-29",-0.007207971,3.769841e-06
"2012-08-30",0.004769022,3.571429e-06
"2012-08-31",-0.000920941,3.373016e-06
"2012-09-04",-0.0008508827,3.571429e-06
"2012-09-05",0.02029664,3.968254e-06
"2012-09-06",0.00389511,3.968254e-06
"2012-09-07",-0.005681424,3.968254e-06
"2012-09-10",0.002787262,3.769841e-06
"2012-09-11",0.003335418,3.968254e-06
"2012-09-12",0.01523651,3.769841e-06
"2012-09-13",0.004434136,3.769841e-06
"2012-09-14",-0.003395817,3.769841e-06
"2012-09-17",-0.0008177728,3.571429e-06
"2012-09-18",0.0005456278,3.968254e-06
"2012-09-19",6.816661e-05,4.166667e-06
"2012-09-20",-0.0004180058,4.166667e-06
"2012-09-21",-0.001542469,3.968254e-06
"2012-09-24",-0.01060799,3.769841e-06
"2012-09-25",-0.005586398,4.166667e-06
"2012-09-26",0.009386231,3.968254e-06
"2012-09-27",-0.00463219,3.373016e-06
"2012-09-28",0.002604709,3.571429e-06
"2012-10-01",0.001073816,3.174603e-06
"2012-10-02",0.004083045,3.571429e-06
"2012-10-03",0.007133504,3.373016e-06
"2012-10-04",0.0001026514,3.769841e-06
"2012-10-05",-0.003407691,3.968254e-06
"2012-10-08",-0.00990099,3.769841e-06
"2012-10-09",-0.006380028,3.769841e-06
"2012-10-10",0.0005583472,3.769841e-06
"2012-10-11",-0.00327846,3.769841e-06
"2012-10-12",0.008328084,3.968254e-06
"2012-10-15",0.01013326,3.769841e-06
"2012-10-16",0.004534836,3.968254e-06
"2012-10-17",-0.002599179,4.166667e-06
"2012-10-18",-0.01666712,3.769841e-06
"2012-10-19",0.0001422696,3.571429e-06
"2012-10-22",-0.0138763,3.571429e-06
"2012-10-23",-0.002828454,3.968254e-06
"2012-10-24",0.002907389,4.166667e-06
"2012-10-25",-0.0005656507,4.365079e-06
"2012-10-26",0,4.166667e-06
"2012-10-31",0.01047046,4.166667e-06
"2012-11-01",-0.00889169,3.571429e-06
"2012-11-02",0.002038712,3.571429e-06
"2012-11-05",0.007835114,3.571429e-06
"2012-11-06",-0.02266368,3.968254e-06
"2012-11-07",-0.01202405,3.571429e-06
"2012-11-08",0.0008693139,3.373016e-06
"2012-11-09",0.0007599878,3.571429e-06
"2012-11-12",-0.003435432,3.452381e-06
"2012-11-13",-0.01349953,3.373016e-06
"2012-11-14",-0.001691313,3.769841e-06
"2012-11-15",0.004937362,2.97619e-06
"2012-11-16",0.02023906,2.97619e-06
"2012-11-19",0.0004312521,2.97619e-06
"2012-11-20",0.00186795,3.373016e-06
"2012-11-21",0.01362496,3.571429e-06
"2012-11-23",-0.002122392,3.571429e-06
"2012-11-26",-0.005104572,3.571429e-06
"2012-11-27",0.008052448,3.769841e-06
"2012-11-28",0.00466563,3.650794e-06
"2012-11-29",0.0002462711,3.174603e-06
"2012-11-30",-0.004959375,2.97619e-06
"2012-12-03",-0.001413927,3.055556e-06
"2012-12-04",0.001769911,3.571429e-06
"2012-12-05",0.003392226,3.571429e-06
"2012-12-06",0.003063812,3.571429e-06
"2012-12-07",0.0004072602,3.174603e-06
"2012-12-10",0.006787251,2.97619e-06
"2012-12-11",0.0004880088,2.97619e-06
"2012-12-12",-0.006131977,2.380952e-06
"2012-12-13",-0.003680151,2.063492e-06
"2012-12-14",0.01171598,9.920635e-07
"2012-12-17",0.01112889,8.730159e-07
"2012-12-18",-0.007429318,2.18254e-06
"2012-12-19",0.005752304,1.785714e-06
"2012-12-20",-0.009077156,1.984127e-06
"2012-12-21",-0.003081448,1.984127e-06
"2012-12-24",-0.004214964,1.984127e-06
"2012-12-26",-0.0013291,2.18254e-06
"2012-12-27",-0.01081932,2.777778e-06
"2012-12-28",0.01699636,3.968254e-07
"2012-12-31",0.02563022,1.388889e-06
"2013-01-02",-0.002231274,2.18254e-06
"2013-01-03",0.004363426,2.579365e-06
"2013-01-04",-0.002736216,2.579365e-06
"2013-01-07",-0.002876628,2.301587e-06
"2013-01-08",0.002544836,2.380952e-06
"2013-01-09",0.007949562,2.18254e-06
"2013-01-10",-6.798979e-05,2.18254e-06
"2013-01-11",-0.0006799484,2.5e-06
"2013-01-14",0.0006804111,2.380952e-06
"2013-01-15",-0.0001359897,3.174603e-06
"2013-01-16",0.006460387,2.857143e-06
"2013-01-17",0.00222973,2.777778e-06
"2013-01-18",0.00539338,2.777778e-06
"2013-01-22",0.001609334,2.380952e-06
"2013-01-23",0.0002677914,2.777778e-06
"2013-01-24",0.005622114,2.97619e-06
"2013-01-25",-0.001198003,2.777778e-06
"2013-01-28",0.003931499,2.380952e-06
"2013-01-29",-0.003916103,2.5e-06
"2013-01-30",-0.002465516,2.380952e-06
"2013-01-31",0.01028724,2.579365e-06
"2013-02-01",-0.01127347,2.380952e-06
"2013-02-04",0.01013141,2.18254e-06
"2013-02-05",0.0007282354,2.777778e-06
"2013-02-06",-0.001323102,2.579365e-06
"2013-02-07",0.005564388,2.579365e-06
"2013-02-08",-0.0001976281,2.579365e-06
"2013-02-11",0.001647229,2.579365e-06
"2013-02-12",0.0008617289,3.293651e-06
"2013-02-13",0.0009135658,3.373016e-06
"2013-02-14",-0.001181955,3.769841e-06
"2013-02-15",0.007494576,3.769841e-06
"2013-02-19",-0.01246329,3.968254e-06
"2013-02-20",-0.006079027,4.563492e-06
"2013-02-21",0.009772637,4.761905e-06
"2013-02-22",-0.01902693,4.761905e-06
"2013-02-25",0.006845638,4.563492e-06
"2013-02-26",0.01259832,4.365079e-06
"2013-02-27",-0.001974854,3.968254e-06
"2013-02-28",0.003297936,3.968254e-06
"2013-03-01",0.005325093,3.968254e-06
"2013-03-04",0.008958933,3.373016e-06
"2013-03-05",0.001361074,3.373016e-06
"2013-03-06",0.001786408,3.650794e-06
"2013-03-07",0.004290071,3.571429e-06
"2013-03-08",0.003795677,3.452381e-06
"2013-03-11",-0.002243159,3.452381e-06
